Source	Target	Type	Class	FDR_log
TGFB1	CD8B	Directed	cytokine	80.62893213772827
TGFB1	CDC7	Directed	cytokine	80.62893213772827
TGFB1	CDKN1A	Directed	cytokine	80.62893213772827
TGFB1	CDKN2A	Directed	cytokine	80.62893213772827
TGFB1	CELF2	Directed	cytokine	80.62893213772827
TGFB1	CFB	Directed	cytokine	80.62893213772827
TGFB1	CFL1	Directed	cytokine	80.62893213772827
TGFB1	CHI3L1	Directed	cytokine	80.62893213772827
TGFB1	CHI3L2	Directed	cytokine	80.62893213772827
TGFB1	CHST11	Directed	cytokine	80.62893213772827
TGFB1	CIITA	Directed	cytokine	80.62893213772827
TGFB1	CLEC2D	Directed	cytokine	80.62893213772827
TGFB1	CLU	Directed	cytokine	80.62893213772827
TGFB1	CNN2	Directed	cytokine	80.62893213772827
TGFB1	COL4A1	Directed	cytokine	80.62893213772827
TGFB1	COL4A2	Directed	cytokine	80.62893213772827
TGFB1	COTL1	Directed	cytokine	80.62893213772827
TGFB1	CRP	Directed	cytokine	80.62893213772827
TGFB1	CSF1	Directed	cytokine	80.62893213772827
TGFB1	CSF1R	Directed	cytokine	80.62893213772827
TGFB1	CSF2	Directed	cytokine	80.62893213772827
TGFB1	CTLA4	Directed	cytokine	80.62893213772827
TGFB1	CTPS1	Directed	cytokine	80.62893213772827
TGFB1	CTSB	Directed	cytokine	80.62893213772827
TGFB1	CTSC	Directed	cytokine	80.62893213772827
TGFB1	CTSH	Directed	cytokine	80.62893213772827
TGFB1	CTSL	Directed	cytokine	80.62893213772827
TGFB1	CTSS	Directed	cytokine	80.62893213772827
TGFB1	CX3CL1	Directed	cytokine	80.62893213772827
TGFB1	CXCL1	Directed	cytokine	80.62893213772827
TGFB1	CXCL13	Directed	cytokine	80.62893213772827
TGFB1	CXCL3	Directed	cytokine	80.62893213772827
TGFB1	CXCL8	Directed	cytokine	80.62893213772827
TGFB1	CXCR1	Directed	cytokine	80.62893213772827
TGFB1	CXCR2	Directed	cytokine	80.62893213772827
TGFB1	CXCR3	Directed	cytokine	80.62893213772827
TGFB1	CXCR4	Directed	cytokine	80.62893213772827
TGFB1	CXCR5	Directed	cytokine	80.62893213772827
TGFB1	CXCR6	Directed	cytokine	80.62893213772827
TGFB1	CYBA	Directed	cytokine	80.62893213772827
TGFB1	CYBB	Directed	cytokine	80.62893213772827
TGFB1	CYP19A1	Directed	cytokine	80.62893213772827
TGFB1	CYP21A2	Directed	cytokine	80.62893213772827
TGFB1	CYP27B1	Directed	cytokine	80.62893213772827
TGFB1	DAXX	Directed	cytokine	80.62893213772827
TGFB1	DDIT4	Directed	cytokine	80.62893213772827
TGFB1	DDX21	Directed	cytokine	80.62893213772827
TGFB1	DNAJA1	Directed	cytokine	80.62893213772827
TGFB1	DOCK2	Directed	cytokine	80.62893213772827
TGFB1	DOCK4	Directed	cytokine	80.62893213772827
TGFB1	DOK1	Directed	cytokine	80.62893213772827
TGFB1	EHD1	Directed	cytokine	80.62893213772827
TGFB1	EIF2S2	Directed	cytokine	80.62893213772827
TGFB1	EIF4A3	Directed	cytokine	80.62893213772827
TGFB1	EIF4EBP1	Directed	cytokine	80.62893213772827
TGFB1	ELF4	Directed	cytokine	80.62893213772827
TGFB1	ELMO1	Directed	cytokine	80.62893213772827
TGFB1	EMILIN1	Directed	cytokine	80.62893213772827
TGFB1	ENG	Directed	cytokine	80.62893213772827
TGFB1	ENO1	Directed	cytokine	80.62893213772827
TGFB1	EOMES	Directed	cytokine	80.62893213772827
TGFB1	ETS1	Directed	cytokine	80.62893213772827
TGFB1	FAS	Directed	cytokine	80.62893213772827
TGFB1	FASLG	Directed	cytokine	80.62893213772827
TGFB1	FCAR	Directed	cytokine	80.62893213772827
TGFB1	FCER1G	Directed	cytokine	80.62893213772827
TGFB1	FCER2	Directed	cytokine	80.62893213772827
TGFB1	FCGR1A	Directed	cytokine	80.62893213772827
TGFB1	FCGR3A	Directed	cytokine	80.62893213772827
TGFB1	FLI1	Directed	cytokine	80.62893213772827
TGFB1	FLT1	Directed	cytokine	80.62893213772827
TGFB1	FNBP1	Directed	cytokine	80.62893213772827
TGFB1	FOSL1	Directed	cytokine	80.62893213772827
TGFB1	FOXP3	Directed	cytokine	80.62893213772827
TGFB1	FPR2	Directed	cytokine	80.62893213772827
TGFB1	FSCN1	Directed	cytokine	80.62893213772827
TGFB1	FTH1	Directed	cytokine	80.62893213772827
TGFB1	FUT7	Directed	cytokine	80.62893213772827
TGFB1	FXYD5	Directed	cytokine	80.62893213772827
TGFB1	FZD2	Directed	cytokine	80.62893213772827
TGFB1	FZD5	Directed	cytokine	80.62893213772827
TGFB1	GAD1	Directed	cytokine	80.62893213772827
TGFB1	GADD45B	Directed	cytokine	80.62893213772827
TGFB1	GALM	Directed	cytokine	80.62893213772827
TGFB1	GBP1	Directed	cytokine	80.62893213772827
TGFB1	GCNT1	Directed	cytokine	80.62893213772827
TGFB1	GFI1	Directed	cytokine	80.62893213772827
TGFB1	GFPT2	Directed	cytokine	80.62893213772827
TGFB1	GLS	Directed	cytokine	80.62893213772827
TGFB1	GLUL	Directed	cytokine	80.62893213772827
TGFB1	GNA13	Directed	cytokine	80.62893213772827
TGFB1	GNA14	Directed	cytokine	80.62893213772827
TGFB1	GNAI2	Directed	cytokine	80.62893213772827
TGFB1	GPI	Directed	cytokine	80.62893213772827
TGFB1	GPR19	Directed	cytokine	80.62893213772827
TGFB1	GTPBP1	Directed	cytokine	80.62893213772827
TGFB1	GYG1	Directed	cytokine	80.62893213772827
TGFB1	GZMA	Directed	cytokine	80.62893213772827
TGFB1	GZMB	Directed	cytokine	80.62893213772827
TGFB1	HABP2	Directed	cytokine	80.62893213772827
TGFB1	HAPLN3	Directed	cytokine	80.62893213772827
TGFB1	HAS2	Directed	cytokine	80.62893213772827
TGFB1	HAS3	Directed	cytokine	80.62893213772827
TGFB1	HAT1	Directed	cytokine	80.62893213772827
TGFB1	HBEGF	Directed	cytokine	80.62893213772827
TGFB1	HCAR2	Directed	cytokine	80.62893213772827
TGFB1	HCST	Directed	cytokine	80.62893213772827
TGFB1	HERC5	Directed	cytokine	80.62893213772827
TGFB1	HHEX	Directed	cytokine	80.62893213772827
TGFB1	HIF1A	Directed	cytokine	80.62893213772827
TGFB1	HK2	Directed	cytokine	80.62893213772827
TGFB1	HKDC1	Directed	cytokine	80.62893213772827
TGFB1	HLA-DMA	Directed	cytokine	80.62893213772827
TGFB1	HLA-DPA1	Directed	cytokine	80.62893213772827
TGFB1	HLA-DQA1	Directed	cytokine	80.62893213772827
TGFB1	HLA-DQA2	Directed	cytokine	80.62893213772827
TGFB1	HLA-DQB1	Directed	cytokine	80.62893213772827
TGFB1	HLA-DRA	Directed	cytokine	80.62893213772827
TGFB1	HLA-DRB1	Directed	cytokine	80.62893213772827
TGFB1	HLA-DRB5	Directed	cytokine	80.62893213772827
TGFB1	HRH2	Directed	cytokine	80.62893213772827
TGFB1	HSP90AA1	Directed	cytokine	80.62893213772827
TGFB1	HSP90B1	Directed	cytokine	80.62893213772827
TGFB1	HSPA5	Directed	cytokine	80.62893213772827
TGFB1	ICAM1	Directed	cytokine	80.62893213772827
TGFB1	ICAM2	Directed	cytokine	80.62893213772827
TGFB1	IDO1	Directed	cytokine	80.62893213772827
TGFB1	IER3	Directed	cytokine	80.62893213772827
TGFB1	IFI16	Directed	cytokine	80.62893213772827
TGFB1	IFI27	Directed	cytokine	80.62893213772827
TGFB1	IFI30	Directed	cytokine	80.62893213772827
TGFB1	IFIH1	Directed	cytokine	80.62893213772827
TGFB1	IFIT3	Directed	cytokine	80.62893213772827
TGFB1	IFNB1	Directed	cytokine	80.62893213772827
TGFB1	IFNG	Directed	cytokine	80.62893213772827
TGFB1	IGHM	Directed	cytokine	80.62893213772827
TGFB1	IKZF3	Directed	cytokine	80.62893213772827
TGFB1	IL10	Directed	cytokine	80.62893213772827
TGFB1	IL10RA	Directed	cytokine	80.62893213772827
TGFB1	IL12A	Directed	cytokine	80.62893213772827
TGFB1	IL12B	Directed	cytokine	80.62893213772827
TGFB1	IL13	Directed	cytokine	80.62893213772827
TGFB1	IL15	Directed	cytokine	80.62893213772827
TGFB1	IL17A	Directed	cytokine	80.62893213772827
TGFB1	IL17F	Directed	cytokine	80.62893213772827
TGFB1	IL1B	Directed	cytokine	80.62893213772827
TGFB1	IL1RL1	Directed	cytokine	80.62893213772827
TGFB1	IL1RN	Directed	cytokine	80.62893213772827
TGFB1	IL2	Directed	cytokine	80.62893213772827
TGFB1	IL21	Directed	cytokine	80.62893213772827
TGFB1	IL22	Directed	cytokine	80.62893213772827
TGFB1	IL23A	Directed	cytokine	80.62893213772827
TGFB1	IL2RA	Directed	cytokine	80.62893213772827
TGFB1	IL2RB	Directed	cytokine	80.62893213772827
TGFB1	IL32	Directed	cytokine	80.62893213772827
TGFB1	IL36A	Directed	cytokine	80.62893213772827
TGFB1	IL4	Directed	cytokine	80.62893213772827
TGFB1	IL4R	Directed	cytokine	80.62893213772827
TGFB1	IL5	Directed	cytokine	80.62893213772827
TGFB1	IL6	Directed	cytokine	80.62893213772827
TGFB1	IL6R	Directed	cytokine	80.62893213772827
TGFB1	IL9	Directed	cytokine	80.62893213772827
TGFB1	INHBA	Directed	cytokine	80.62893213772827
TGFB1	INPP5D	Directed	cytokine	80.62893213772827
TGFB1	IRAK2	Directed	cytokine	80.62893213772827
TGFB1	IRF1	Directed	cytokine	80.62893213772827
TGFB1	IRF8	Directed	cytokine	80.62893213772827
TGFB1	ISG15	Directed	cytokine	80.62893213772827
TGFB1	ITGA4	Directed	cytokine	80.62893213772827
TGFB1	ITGA5	Directed	cytokine	80.62893213772827
TGFB1	ITGAL	Directed	cytokine	80.62893213772827
TGFB1	ITGAM	Directed	cytokine	80.62893213772827
TGFB1	ITGAX	Directed	cytokine	80.62893213772827
TGFB1	ITGB2	Directed	cytokine	80.62893213772827
TGFB1	ITGB3	Directed	cytokine	80.62893213772827
TGFB1	ITGB6	Directed	cytokine	80.62893213772827
TGFB1	ITGB7	Directed	cytokine	80.62893213772827
TGFB1	JUNB	Directed	cytokine	80.62893213772827
TGFB1	KLRC1	Directed	cytokine	80.62893213772827
TGFB1	KLRD1	Directed	cytokine	80.62893213772827
TGFB1	KLRK1	Directed	cytokine	80.62893213772827
TGFB1	KRT17	Directed	cytokine	80.62893213772827
TGFB1	LASP1	Directed	cytokine	80.62893213772827
TGFB1	LCN2	Directed	cytokine	80.62893213772827
TGFB1	LDHA	Directed	cytokine	80.62893213772827
TGFB1	LDLR	Directed	cytokine	80.62893213772827
TGFB1	LEF1	Directed	cytokine	80.62893213772827
TGFB1	LGALS9	Directed	cytokine	80.62893213772827
TGFB1	LIF	Directed	cytokine	80.62893213772827
TGFB1	LIFR	Directed	cytokine	80.62893213772827
TGFB1	LIPF	Directed	cytokine	80.62893213772827
TGFB1	LITAF	Directed	cytokine	80.62893213772827
TGFB1	LSM2	Directed	cytokine	80.62893213772827
TGFB1	LSM6	Directed	cytokine	80.62893213772827
TGFB1	LTA	Directed	cytokine	80.62893213772827
TGFB1	MANF	Directed	cytokine	80.62893213772827
TGFB1	MAPKAPK2	Directed	cytokine	80.62893213772827
TGFB1	MCL1	Directed	cytokine	80.62893213772827
TGFB1	ME2	Directed	cytokine	80.62893213772827
TGFB1	MEFV	Directed	cytokine	80.62893213772827
TGFB1	MET	Directed	cytokine	80.62893213772827
TGFB1	MGAT4A	Directed	cytokine	80.62893213772827
TGFB1	MMP1	Directed	cytokine	80.62893213772827
TGFB1	MMP12	Directed	cytokine	80.62893213772827
TGFB1	MMP13	Directed	cytokine	80.62893213772827
TGFB1	MMP3	Directed	cytokine	80.62893213772827
TGFB1	MMP9	Directed	cytokine	80.62893213772827
TGFB1	MRC1	Directed	cytokine	80.62893213772827
TGFB1	MSN	Directed	cytokine	80.62893213772827
TGFB1	MSR1	Directed	cytokine	80.62893213772827
TGFB1	MTHFD2	Directed	cytokine	80.62893213772827
TGFB1	MUC4	Directed	cytokine	80.62893213772827
TGFB1	MX1	Directed	cytokine	80.62893213772827
TGFB1	MYBL1	Directed	cytokine	80.62893213772827
TGFB1	MYD88	Directed	cytokine	80.62893213772827
TGFB1	MYH7	Directed	cytokine	80.62893213772827
TGFB1	MYL6	Directed	cytokine	80.62893213772827
TGFB1	NAMPT	Directed	cytokine	80.62893213772827
TGFB1	NCF1	Directed	cytokine	80.62893213772827
TGFB1	NCF2	Directed	cytokine	80.62893213772827
TGFB1	NCR3	Directed	cytokine	80.62893213772827
TGFB1	NFKB2	Directed	cytokine	80.62893213772827
TGFB1	NFKBIA	Directed	cytokine	80.62893213772827
TGFB1	NLRP3	Directed	cytokine	80.62893213772827
TGFB1	NME1	Directed	cytokine	80.62893213772827
TGFB1	NNMT	Directed	cytokine	80.62893213772827
TGFB1	NOS2	Directed	cytokine	80.62893213772827
TGFB1	NR4A3	Directed	cytokine	80.62893213772827
TGFB1	NT5E	Directed	cytokine	80.62893213772827
TGFB1	NUP62	Directed	cytokine	80.62893213772827
TGFB1	OLR1	Directed	cytokine	80.62893213772827
TGFB1	OSM	Directed	cytokine	80.62893213772827
TGFB1	P2RY14	Directed	cytokine	80.62893213772827
TGFB1	P2RY6	Directed	cytokine	80.62893213772827
TGFB1	PARK7	Directed	cytokine	80.62893213772827
TGFB1	PARP1	Directed	cytokine	80.62893213772827
TGFB1	PARP3	Directed	cytokine	80.62893213772827
TGFB1	PCBP3	Directed	cytokine	80.62893213772827
TGFB1	PDCD1	Directed	cytokine	80.62893213772827
TGFB1	PDE4D	Directed	cytokine	80.62893213772827
TGFB1	PDE7A	Directed	cytokine	80.62893213772827
TGFB1	PDPN	Directed	cytokine	80.62893213772827
TGFB1	PDZK1IP1	Directed	cytokine	80.62893213772827
TGFB1	PFKP	Directed	cytokine	80.62893213772827
TGFB1	PGK1	Directed	cytokine	80.62893213772827
TGFB1	PHLDA2	Directed	cytokine	80.62893213772827
TGFB1	PIK3CD	Directed	cytokine	80.62893213772827
TGFB1	PILRA	Directed	cytokine	80.62893213772827
TGFB1	PIM1	Directed	cytokine	80.62893213772827
TGFB1	PITPNM1	Directed	cytokine	80.62893213772827
TGFB1	PKM	Directed	cytokine	80.62893213772827
TGFB1	PLA1A	Directed	cytokine	80.62893213772827
TGFB1	PLAU	Directed	cytokine	80.62893213772827
TGFB1	PLAUR	Directed	cytokine	80.62893213772827
TGFB1	PLXNC1	Directed	cytokine	80.62893213772827
TGFB1	PML	Directed	cytokine	80.62893213772827
TGFB1	PNOC	Directed	cytokine	80.62893213772827
TGFB1	PNP	Directed	cytokine	80.62893213772827
TGFB1	PNPT1	Directed	cytokine	80.62893213772827
TGFB1	PPP1R3C	Directed	cytokine	80.62893213772827
TGFB1	PRL	Directed	cytokine	80.62893213772827
TGFB1	PROCR	Directed	cytokine	80.62893213772827
TGFB1	PRSS22	Directed	cytokine	80.62893213772827
TGFB1	PSMC1	Directed	cytokine	80.62893213772827
TGFB1	PTAFR	Directed	cytokine	80.62893213772827
TGFB1	PTGER2	Directed	cytokine	80.62893213772827
TGFB1	PTGER4	Directed	cytokine	80.62893213772827
TGFB1	PTGES	Directed	cytokine	80.62893213772827
TGFB1	PTGS2	Directed	cytokine	80.62893213772827
TGFB1	PTPN6	Directed	cytokine	80.62893213772827
TGFB1	PTPRC	Directed	cytokine	80.62893213772827
TGFB1	PTX3	Directed	cytokine	80.62893213772827
TGFB1	RAB31	Directed	cytokine	80.62893213772827
TGFB1	RAB5IF	Directed	cytokine	80.62893213772827
TGFB1	RALB	Directed	cytokine	80.62893213772827
TGFB1	RASGRP1	Directed	cytokine	80.62893213772827
TGFB1	RASGRP3	Directed	cytokine	80.62893213772827
TGFB1	RB1	Directed	cytokine	80.62893213772827
TGFB1	RETN	Directed	cytokine	80.62893213772827
TGFB1	RFLNB	Directed	cytokine	80.62893213772827
TGFB1	RHOU	Directed	cytokine	80.62893213772827
TGFB1	RND1	Directed	cytokine	80.62893213772827
TGFB1	RSAD2	Directed	cytokine	80.62893213772827
TGFB1	RSPO3	Directed	cytokine	80.62893213772827
TGFB1	RSU1	Directed	cytokine	80.62893213772827
TGFB1	RTN1	Directed	cytokine	80.62893213772827
TGFB1	RUNX1	Directed	cytokine	80.62893213772827
TGFB1	RUNX2	Directed	cytokine	80.62893213772827
TGFB1	RUNX3	Directed	cytokine	80.62893213772827
TGFB1	RXFP1	Directed	cytokine	80.62893213772827
TGFB1	S100A10	Directed	cytokine	80.62893213772827
TGFB1	S100A11	Directed	cytokine	80.62893213772827
TGFB1	S1PR1	Directed	cytokine	80.62893213772827
TGFB1	S1PR2	Directed	cytokine	80.62893213772827
TGFB1	S1PR3	Directed	cytokine	80.62893213772827
TGFB1	S1PR4	Directed	cytokine	80.62893213772827
TGFB1	SAMHD1	Directed	cytokine	80.62893213772827
TGFB1	SBNO2	Directed	cytokine	80.62893213772827
TGFB1	SEC61B	Directed	cytokine	80.62893213772827
TGFB1	SELE	Directed	cytokine	80.62893213772827
TGFB1	SELP	Directed	cytokine	80.62893213772827
TGFB1	SELPLG	Directed	cytokine	80.62893213772827
TGFB1	SERPINA1	Directed	cytokine	80.62893213772827
TGFB1	SERPINA3	Directed	cytokine	80.62893213772827
TGFB1	SERPINE1	Directed	cytokine	80.62893213772827
TGFB1	SERPINE2	Directed	cytokine	80.62893213772827
TGFB1	SERPINF2	Directed	cytokine	80.62893213772827
TGFB1	SERPINH1	Directed	cytokine	80.62893213772827
TGFB1	SERTAD1	Directed	cytokine	80.62893213772827
TGFB1	SHISA5	Directed	cytokine	80.62893213772827
TGFB1	SLA	Directed	cytokine	80.62893213772827
TGFB1	SLAMF1	Directed	cytokine	80.62893213772827
TGFB1	SLAMF7	Directed	cytokine	80.62893213772827
TGFB1	SLC12A7	Directed	cytokine	80.62893213772827
TGFB1	SLC16A3	Directed	cytokine	80.62893213772827
TGFB1	SLC20A1	Directed	cytokine	80.62893213772827
TGFB1	SLC2A3	Directed	cytokine	80.62893213772827
TGFB1	SLC39A14	Directed	cytokine	80.62893213772827
TGFB1	SLC39A8	Directed	cytokine	80.62893213772827
TGFB1	SLC4A1	Directed	cytokine	80.62893213772827
TGFB1	SLC5A5	Directed	cytokine	80.62893213772827
TGFB1	SMAD7	Directed	cytokine	80.62893213772827
TGFB1	SNAI1	Directed	cytokine	80.62893213772827
TGFB1	SOCS1	Directed	cytokine	80.62893213772827
TGFB1	SOCS3	Directed	cytokine	80.62893213772827
TGFB1	SOD2	Directed	cytokine	80.62893213772827
TGFB1	SPHK1	Directed	cytokine	80.62893213772827
TGFB1	SPI1	Directed	cytokine	80.62893213772827
TGFB1	SPP1	Directed	cytokine	80.62893213772827
TGFB1	SPPL2A	Directed	cytokine	80.62893213772827
TGFB1	SRC	Directed	cytokine	80.62893213772827
TGFB1	SRFBP1	Directed	cytokine	80.62893213772827
TGFB1	SRI	Directed	cytokine	80.62893213772827
TGFB1	SRM	Directed	cytokine	80.62893213772827
TGFB1	SSTR2	Directed	cytokine	80.62893213772827
TGFB1	ST3GAL5	Directed	cytokine	80.62893213772827
TGFB1	STARD4	Directed	cytokine	80.62893213772827
TGFB1	STAT1	Directed	cytokine	80.62893213772827
TGFB1	STAT3	Directed	cytokine	80.62893213772827
TGFB1	STAT5A	Directed	cytokine	80.62893213772827
TGFB1	STC2	Directed	cytokine	80.62893213772827
TGFB1	STK17A	Directed	cytokine	80.62893213772827
TGFB1	SYK	Directed	cytokine	80.62893213772827
TGFB1	TAGLN2	Directed	cytokine	80.62893213772827
TGFB1	TBC1D1	Directed	cytokine	80.62893213772827
TGFB1	TBX21	Directed	cytokine	80.62893213772827
TGFB1	TCF7	Directed	cytokine	80.62893213772827
TGFB1	TCN2	Directed	cytokine	80.62893213772827
TGFB1	TFRC	Directed	cytokine	80.62893213772827
TGFB1	TGFB1	Directed	cytokine	80.62893213772827
TGFB1	TGM2	Directed	cytokine	80.62893213772827
TGFB1	THBS1	Directed	cytokine	80.62893213772827
TGFB1	THY1	Directed	cytokine	80.62893213772827
TGFB1	TIMP1	Directed	cytokine	80.62893213772827
TGFB1	TLR2	Directed	cytokine	80.62893213772827
TGFB1	TLR4	Directed	cytokine	80.62893213772827
TGFB1	TNC	Directed	cytokine	80.62893213772827
TGFB1	TNF	Directed	cytokine	80.62893213772827
TGFB1	TNFAIP3	Directed	cytokine	80.62893213772827
TGFB1	TNFAIP6	Directed	cytokine	80.62893213772827
TGFB1	TNFAIP8	Directed	cytokine	80.62893213772827
TGFB1	TNFRSF10A	Directed	cytokine	80.62893213772827
TGFB1	TNFRSF11B	Directed	cytokine	80.62893213772827
TGFB1	TNFRSF12A	Directed	cytokine	80.62893213772827
TGFB1	TNFRSF14	Directed	cytokine	80.62893213772827
TGFB1	TNFSF10	Directed	cytokine	80.62893213772827
TGFB1	TNFSF11	Directed	cytokine	80.62893213772827
TGFB1	TNFSF13B	Directed	cytokine	80.62893213772827
TGFB1	TPI1	Directed	cytokine	80.62893213772827
TGFB1	TPM3	Directed	cytokine	80.62893213772827
TGFB1	TPM4	Directed	cytokine	80.62893213772827
TGFB1	TRAF1	Directed	cytokine	80.62893213772827
TGFB1	TRAV12-3	Directed	cytokine	80.62893213772827
TGFB1	TRBV30	Directed	cytokine	80.62893213772827
TGFB1	TRDV1	Directed	cytokine	80.62893213772827
TGFB1	TYMP	Directed	cytokine	80.62893213772827
TGFB1	VASP	Directed	cytokine	80.62893213772827
TGFB1	VCAM1	Directed	cytokine	80.62893213772827
TGFB1	VEGFA	Directed	cytokine	80.62893213772827
TGFB1	VEGFC	Directed	cytokine	80.62893213772827
TGFB1	XCL1	Directed	cytokine	80.62893213772827
TGFB1	XCL2	Directed	cytokine	80.62893213772827
TGFB1	XDH	Directed	cytokine	80.62893213772827
TGFB1	ZFP36	Directed	cytokine	80.62893213772827
TGFB1	ZYX	Directed	cytokine	80.62893213772827
THPO	ACHE	Directed	cytokine	12.480172006224281
THPO	BAX	Directed	cytokine	12.480172006224281
THPO	CCND2	Directed	cytokine	12.480172006224281
THPO	CCND3	Directed	cytokine	12.480172006224281
THPO	CISH	Directed	cytokine	12.480172006224281
THPO	CMPK2	Directed	cytokine	12.480172006224281
THPO	CXCL1	Directed	cytokine	12.480172006224281
THPO	EPSTI1	Directed	cytokine	12.480172006224281
THPO	FLI1	Directed	cytokine	12.480172006224281
THPO	GCH1	Directed	cytokine	12.480172006224281
THPO	GP5	Directed	cytokine	12.480172006224281
THPO	ICAM1	Directed	cytokine	12.480172006224281
THPO	IL1B	Directed	cytokine	12.480172006224281
THPO	IL6	Directed	cytokine	12.480172006224281
THPO	INHBA	Directed	cytokine	12.480172006224281
THPO	IRF1	Directed	cytokine	12.480172006224281
THPO	ISG15	Directed	cytokine	12.480172006224281
THPO	ITGB3	Directed	cytokine	12.480172006224281
THPO	JAK2	Directed	cytokine	12.480172006224281
THPO	NFKB2	Directed	cytokine	12.480172006224281
THPO	NFKBIA	Directed	cytokine	12.480172006224281
THPO	PIM1	Directed	cytokine	12.480172006224281
THPO	RFX5	Directed	cytokine	12.480172006224281
THPO	RIGI	Directed	cytokine	12.480172006224281
THPO	RSAD2	Directed	cytokine	12.480172006224281
THPO	RUNX1	Directed	cytokine	12.480172006224281
THPO	SELP	Directed	cytokine	12.480172006224281
THPO	SH2B3	Directed	cytokine	12.480172006224281
THPO	SOCS3	Directed	cytokine	12.480172006224281
THPO	SOD2	Directed	cytokine	12.480172006224281
THPO	STAT1	Directed	cytokine	12.480172006224281
THPO	STAT2	Directed	cytokine	12.480172006224281
THPO	STAT3	Directed	cytokine	12.480172006224281
THPO	TAP1	Directed	cytokine	12.480172006224281
THPO	TNF	Directed	cytokine	12.480172006224281
THPO	TNFAIP3	Directed	cytokine	12.480172006224281
THPO	USP18	Directed	cytokine	12.480172006224281
THPO	VEGFA	Directed	cytokine	12.480172006224281
TIMP1	CCL20	Directed	cytokine	9.29413628771608
TIMP1	CD163	Directed	cytokine	9.29413628771608
TIMP1	CD38	Directed	cytokine	9.29413628771608
TIMP1	CD40	Directed	cytokine	9.29413628771608
TIMP1	CD80	Directed	cytokine	9.29413628771608
TIMP1	CDKN1A	Directed	cytokine	9.29413628771608
TIMP1	CSF2	Directed	cytokine	9.29413628771608
TIMP1	CXCL1	Directed	cytokine	9.29413628771608
TIMP1	CXCL5	Directed	cytokine	9.29413628771608
TIMP1	FCER2	Directed	cytokine	9.29413628771608
TIMP1	FLT1	Directed	cytokine	9.29413628771608
TIMP1	IFNG	Directed	cytokine	9.29413628771608
TIMP1	IL1B	Directed	cytokine	9.29413628771608
TIMP1	IL3	Directed	cytokine	9.29413628771608
TIMP1	IL6	Directed	cytokine	9.29413628771608
TIMP1	ITGAX	Directed	cytokine	9.29413628771608
TIMP1	MET	Directed	cytokine	9.29413628771608
TIMP1	MME	Directed	cytokine	9.29413628771608
TIMP1	MMP9	Directed	cytokine	9.29413628771608
TIMP1	PLAU	Directed	cytokine	9.29413628771608
TIMP1	PLAUR	Directed	cytokine	9.29413628771608
TIMP1	TNF	Directed	cytokine	9.29413628771608
TNF	ACKR2	Directed	cytokine	180.5543957967264
TNF	ACOD1	Directed	cytokine	180.5543957967264
TNF	ACSL4	Directed	cytokine	180.5543957967264
TNF	ACSL5	Directed	cytokine	180.5543957967264
TNF	ACTB	Directed	cytokine	180.5543957967264
TNF	ADAM8	Directed	cytokine	180.5543957967264
TNF	ADAMTS4	Directed	cytokine	180.5543957967264
TNF	ADAMTS8	Directed	cytokine	180.5543957967264
TNF	ADAR	Directed	cytokine	180.5543957967264
TNF	ADCY7	Directed	cytokine	180.5543957967264
TNF	ADGRD1	Directed	cytokine	180.5543957967264
TNF	ADGRE1	Directed	cytokine	180.5543957967264
TNF	ADM	Directed	cytokine	180.5543957967264
TNF	ADORA2A	Directed	cytokine	180.5543957967264
TNF	ADRB3	Directed	cytokine	180.5543957967264
TNF	AGER	Directed	cytokine	180.5543957967264
TNF	AKR1B10	Directed	cytokine	180.5543957967264
TNF	AKT3	Directed	cytokine	180.5543957967264
TNF	ALDH1A3	Directed	cytokine	180.5543957967264
TNF	ALOX5	Directed	cytokine	180.5543957967264
TNF	ALOX5AP	Directed	cytokine	180.5543957967264
TNF	ANGPTL4	Directed	cytokine	180.5543957967264
TNF	ANPEP	Directed	cytokine	180.5543957967264
TNF	ANXA1	Directed	cytokine	180.5543957967264
TNF	APBB1IP	Directed	cytokine	180.5543957967264
TNF	APOBEC3B	Directed	cytokine	180.5543957967264
TNF	APOL1	Directed	cytokine	180.5543957967264
TNF	ARHGAP22	Directed	cytokine	180.5543957967264
TNF	ARHGDIB	Directed	cytokine	180.5543957967264
TNF	ASCL2	Directed	cytokine	180.5543957967264
TNF	ASS1	Directed	cytokine	180.5543957967264
TNF	ATF3	Directed	cytokine	180.5543957967264
TNF	B2M	Directed	cytokine	180.5543957967264
TNF	B4GALT1	Directed	cytokine	180.5543957967264
TNF	BAX	Directed	cytokine	180.5543957967264
TNF	BCL10	Directed	cytokine	180.5543957967264
TNF	BCL2A1	Directed	cytokine	180.5543957967264
TNF	BCL2L11	Directed	cytokine	180.5543957967264
TNF	BCL3	Directed	cytokine	180.5543957967264
TNF	BHLHE40	Directed	cytokine	180.5543957967264
TNF	BID	Directed	cytokine	180.5543957967264
TNF	BIRC3	Directed	cytokine	180.5543957967264
TNF	BLVRA	Directed	cytokine	180.5543957967264
TNF	BST2	Directed	cytokine	180.5543957967264
TNF	BTN3A3	Directed	cytokine	180.5543957967264
TNF	C15orf48	Directed	cytokine	180.5543957967264
TNF	C1QTNF1	Directed	cytokine	180.5543957967264
TNF	C2CD4A	Directed	cytokine	180.5543957967264
TNF	C3	Directed	cytokine	180.5543957967264
