Id	log2FoldChange	padj
ENSG00000223638	1.121	0.0488899824779957
ENSG00000223639	2.588	8.2785848877367e-37
ENSG00000223654	2.619	8.66845641577862e-24
ENSG00000223833	3.595	1.13988245223244e-24
ENSG00000223865	2.291	7.8165416026197e-39
ENSG00000223919	5.667	1.93964556921304e-18
ENSG00000223952	3.828	6.75711553300487e-79
ENSG00000223980	2.3	3.1408112981331e-09
ENSG00000224103	2.96	1.38522640416878e-32
ENSG00000224145	2.198	1.36133199298918e-06
ENSG00000224168	1.993	1.53017983740197e-13
ENSG00000224212	1.801	4.13302183612638e-11
ENSG00000224320	2.987	1.80731401634733e-12
ENSG00000224383	1.85	4.29275720674992e-54
ENSG00000224389	2.64	2.00798396614105e-41
ENSG00000224496	3.198	5.03560458185622e-06
ENSG00000224608	1.952	1.98983530630311e-08
ENSG00000224654	7.821	1.21103367439188e-26
ENSG00000224740	1.599	1.57445861618434e-27
ENSG00000224748	2.429	7.23813413542387e-43
ENSG00000224979	1.051	5.18620434852971e-15
ENSG00000225060	1.7	3.898908129021e-08
ENSG00000225130	2.401	1.28320662888514e-14
ENSG00000225201	1.476	0.000195730727564178
ENSG00000225211	3.607	7.65836716850607e-12
ENSG00000225528	1.494	3.41002806655389e-21
ENSG00000225663	1.06	5.8642500568666e-21
ENSG00000225691	2.214	1.336950961209e-09
ENSG00000225824	1.966	7.918555179977e-08
ENSG00000225890	2.336	4.26854094937052e-10
ENSG00000225967	3.606	1.2082091542522e-19
ENSG00000225998	1.051	5.18620434852971e-15
ENSG00000226060	1.32	6.32536493077769e-09
ENSG00000226173	2.267	1.47232114076917e-47
ENSG00000226182	3.305	2.22677153218369e-37
ENSG00000226201	3.313	1.14649917971739e-102
ENSG00000226248	2.588	8.2785848877367e-37
ENSG00000226260	3.891	3.37777285086184e-14
ENSG00000226264	3.085	9.56952706465649e-34
ENSG00000226275	5.667	1.93964556921304e-18
ENSG00000226402	1.354	0.00226358849751558
ENSG00000226417	2.588	8.2785848877367e-37
ENSG00000226560	1.701	1.34569570161048e-16
ENSG00000226651	2.586	1.02870987545469e-36
ENSG00000226660	3.824	2.50692109113992e-55
ENSG00000226826	2.247	2.21298123623554e-08
ENSG00000226898	7.821	1.21103367439188e-26
ENSG00000226979	5.624	1.80647867652474e-19
ENSG00000227147	3.888	8.9465925369049e-22
ENSG00000227191	3.881	1.03841089757294e-97
ENSG00000227231	1.033	1.76659772402799e-05
ENSG00000227472	2.241	0.000808920849911162
ENSG00000227507	5.248	5.37044785195373e-179
ENSG00000227715	2.362	4.45419419020961e-09
ENSG00000227739	1.264	0.0165431450272747
ENSG00000227746	1.69	0.000158586875733565
ENSG00000227816	2.217	2.13526267834813e-47
ENSG00000227858	2.172	0.000386666736355622
ENSG00000227993	2.359	5.011629444758e-06
ENSG00000228001	5.324	1.70611532222531e-14
ENSG00000228080	1.778	3.82016615849186e-05
ENSG00000228144	2.449	7.72538114484775e-05
ENSG00000228163	3.186	1.60782146622856e-22
ENSG00000228267	2.342	1.58600905907958e-10
ENSG00000228278	4.31	3.90814786833379e-22
ENSG00000228284	2.161	7.38191931644369e-08
ENSG00000228299	2.752	2.1189937548814e-15
ENSG00000228321	3.828	6.75711553300487e-79
ENSG00000228454	1.962	5.09588661267297e-08
ENSG00000228582	2.892	9.30053194055146e-08
ENSG00000228672	1.067	3.55323307202715e-29
ENSG00000228849	3.828	6.75711553300487e-79
ENSG00000228881	1.32	6.32536493077769e-09
ENSG00000228913	5.229	3.27546579775804e-11
ENSG00000228964	1.269	0.00266463211230851
ENSG00000228978	3.486	3.60950432262042e-14
ENSG00000228987	3.386	5.53170786956444e-09
ENSG00000229006	1.359	5.3580512631303e-10
ENSG00000229074	2.029	7.90400425883078e-05
ENSG00000229077	1.219	0.000384102635672058
ENSG00000229215	2.987	1.80731401634733e-12
ENSG00000229252	1.651	8.22333414003689e-18
ENSG00000229295	2.596	8.0740223257467e-07
ENSG00000229314	4.651	2.72027859490601e-21
ENSG00000229474	1.575	2.51664005979132e-40
ENSG00000229685	2.918	8.01158073499084e-74
ENSG00000229698	3.448	3.56210413944621e-33
ENSG00000229769	1.199	0.0196114030291713
ENSG00000229998	1.7	3.898908129021e-08
ENSG00000230034	2.268	3.17156181323687e-08
ENSG00000230099	2.65	3.27758367089823e-27
ENSG00000230108	3.828	6.75711553300487e-79
ENSG00000230128	1.033	1.76659772402799e-05
ENSG00000230141	2.03	6.46623935195238e-08
ENSG00000230143	1.237	7.12223964129277e-17
ENSG00000230254	1.651	8.22333414003689e-18
ENSG00000230279	4.42	1.19421285890671e-12
ENSG00000230413	3.034	1.88374339537837e-06
ENSG00000230463	3.365	2.48909080725045e-08
ENSG00000230514	1.043	5.66182715782759e-07
ENSG00000230549	1.656	0.000197533643123075
ENSG00000230669	3.313	1.14649917971739e-102
ENSG00000230678	2.205	6.46378390486827e-17
ENSG00000230685	2.575	2.09835766478833e-15
ENSG00000230705	2.217	2.13526267834813e-47
ENSG00000230708	2.63	5.81304260099107e-11
ENSG00000230726	2.545	9.46619333550237e-10
ENSG00000230763	1.904	0.000129755300601365
ENSG00000230791	2.774	2.61507480276758e-23
ENSG00000231002	1.127	0.026473819617376
ENSG00000231021	1.778	6.16547651135046e-06
ENSG00000231048	2.413	4.28684458486194e-25
ENSG00000231129	1.188	2.57506899671772e-05
ENSG00000231179	3.307	7.43741025033307e-37
ENSG00000231268	1.043	5.66182715782759e-07
ENSG00000231286	2.164	2.69954898327724e-07
ENSG00000231314	4.876	2.54621978045381e-85
ENSG00000231372	3.376	1.65666701773655e-28
ENSG00000231389	2.672	1.45322349606776e-25
ENSG00000231408	4.42	1.19421285890671e-12
ENSG00000231475	1.698	0.00423058282832062
ENSG00000231502	1.051	5.18620434852971e-15
ENSG00000231543	1.723	4.77272444802635e-16
ENSG00000231558	1.666	1.67107316388067e-05
ENSG00000231631	2.644	1.80399465638207e-85
ENSG00000231679	2.12	8.71648371606576e-06
ENSG00000231823	1.286	0.0116062500318293
ENSG00000231834	2.376	3.04506717694069e-06
ENSG00000231925	2.516	8.53802531289689e-38
ENSG00000231939	1.449	0.00234921775094021
ENSG00000232062	2.038	3.34996162959978e-05
ENSG00000232126	2.309	2.53282203907124e-14
ENSG00000232169	1.021	8.35617625931168e-12
ENSG00000232180	1.219	0.000384102635672058
ENSG00000232280	1.136	1.87000466745551e-08
ENSG00000232326	3.98	6.12275179918499e-25
ENSG00000232367	2.06	8.97010762040888e-23
ENSG00000232810	4.051	2.43989461168215e-32
ENSG00000232869	3.725	1.41569768483631e-49
ENSG00000232957	1.943	2.05957499176469e-08
ENSG00000232962	2.133	5.9020729723184e-07
ENSG00000233095	2.224	0.00276968348924755
ENSG00000233209	1.999	1.9459968038784e-07
ENSG00000233276	1.742	1.03928421056883e-45
ENSG00000233306	3.058	5.51305780735091e-40
ENSG00000233312	2.051	6.12133742611235e-07
ENSG00000233490	1.833	0.00299787243605756
ENSG00000233573	2.156	3.44569295523392e-06
ENSG00000233599	2.669	7.5735101271831e-10
ENSG00000233795	1.28	5.6850996759145e-12
ENSG00000233841	2.384	9.4758318769459e-08
ENSG00000233904	1.651	8.22333414003689e-18
ENSG00000233948	1.325	2.96518161728804e-12
ENSG00000234127	1.245	2.59869860666589e-06
ENSG00000234218	1.701	0.0135604255549517
ENSG00000234243	2.486	1.6280752835169e-17
ENSG00000234487	2.648	1.48102236860561e-72
ENSG00000234508	2.486	1.6280752835169e-17
ENSG00000234511	1.846	1.34407164605932e-22
ENSG00000234514	3.063	2.50108864507047e-09
ENSG00000234745	2.424	9.9288896986915e-11
ENSG00000234794	2.545	9.46619333550237e-10
ENSG00000234836	3.509	7.53688875052993e-78
ENSG00000234846	1.456	4.13535074179209e-11
ENSG00000235017	1.699	1.42172866044422e-16
ENSG00000235025	2.241	0.000808920849911162
ENSG00000235030	1.033	1.76659772402799e-05
ENSG00000235134	1.697	1.07039063438017e-16
ENSG00000235220	2.285	4.50076600548755e-34
ENSG00000235259	2.718	6.86099154629353e-10
ENSG00000235336	1.219	0.000384102635672058
ENSG00000235346	1.472	0.0115577709416744
ENSG00000235568	2.355	6.36473009893485e-64
ENSG00000235588	3.355	3.23867319396919e-83
ENSG00000235631	1.097	0.00227075782693945
ENSG00000235657	1.132	0.00368367833399268
ENSG00000235680	2.335	2.62445077159605e-06
ENSG00000235696	2.051	3.70427716023966e-20
ENSG00000235715	3.237	3.1209555184333e-74
ENSG00000235744	1.666	1.67107316388067e-05
ENSG00000235750	1.892	1.35430307522406e-68
ENSG00000235844	2.791	9.41888031516744e-48
ENSG00000235905	2.198	1.36133199298918e-06
ENSG00000235915	3.038	7.90725818309987e-30
ENSG00000235960	2.718	6.86099154629353e-10
ENSG00000235985	3.304	7.67978554961919e-72
ENSG00000236149	1.021	8.35617625931168e-12
ENSG00000236177	2.804	7.84126947842742e-29
ENSG00000236227	1.07	0.00332654059901108
ENSG00000236237	4.876	2.54621978045381e-85
ENSG00000236271	1.504	2.36548514669625e-29
ENSG00000236315	3.499	1.96538511058422e-21
ENSG00000236342	1.188	2.57506899671772e-05
ENSG00000236383	1.404	2.07613965808432e-46
ENSG00000236428	3.602	1.12241717413951e-62
ENSG00000236443	3.313	1.14649917971739e-102
ENSG00000236490	2.379	9.246841284158e-19
ENSG00000236625	2.002	7.69347650642842e-09
ENSG00000236632	1.476	0.000195730727564178
ENSG00000236693	1.904	0.000129755300601365
ENSG00000236697	2.486	1.6280752835169e-17
ENSG00000236884	1.97	0.000793560037826406
ENSG00000236925	4.876	2.54621978045381e-85
ENSG00000236979	3.499	1.96538511058422e-21
ENSG00000237022	2.082	7.44831741740169e-09
ENSG00000237046	5.005	7.33068407157882e-12
ENSG00000237052	2.486	1.6280752835169e-17
ENSG00000237103	3.499	1.96538511058422e-21
ENSG00000237155	1.033	1.76659772402799e-05
ENSG00000237192	3.592	1.38343994395167e-09
ENSG00000237216	1.472	0.0115577709416744
ENSG00000237254	3.485	2.01409871921287e-17
ENSG00000237412	1.388	0.000536667809452284
ENSG00000237462	1.409	1.14334586978489e-13
ENSG00000237508	2.517	4.2175143789325e-36
ENSG00000237599	2.528	2.84065076340906e-05
ENSG00000237634	2.756	9.98167361030803e-08
ENSG00000237702	3.083	1.05281741241097e-28
ENSG00000237703	2.241	0.000808920849911162
ENSG00000237710	2.247	2.21298123623554e-08
ENSG00000237727	3.355	3.23867319396919e-83
ENSG00000237808	3.595	1.13988245223244e-24
ENSG00000237988	6.057	4.84651421735658e-178
ENSG00000238114	4.876	2.54621978045381e-85
ENSG00000238130	6.413	3.43769444328796e-23
ENSG00000238289	3.84	8.61823786441854e-09
ENSG00000239329	2.494	2.50224251649899e-15
ENSG00000239457	3.48	7.12810357142645e-16
ENSG00000239463	2.308	1.34586732613333e-28
ENSG00000239620	4.341	1.77273598244303e-22
ENSG00000239642	1.516	6.24556821703466e-06
ENSG00000239672	1.186	2.24106640257187e-43
ENSG00000239713	3.494	9.3117030328084e-142
ENSG00000239732	2.493	4.61522919154277e-35
ENSG00000239754	4.918	3.2599928778559e-107
ENSG00000239836	3.403	1.31933361954504e-51
ENSG00000239900	1.046	4.39853591467998e-101
ENSG00000239961	4.187	1.45650235276648e-32
ENSG00000239998	1.258	7.02595778926336e-25
ENSG00000240045	1.668	2.544051778077e-09
ENSG00000240065	3.36	2.44804041308339e-153
ENSG00000240118	3.865	4.87962596505984e-38
ENSG00000240204	1.274	8.55699698866952e-16
ENSG00000240433	1.309	0.0244298581267372
ENSG00000240505	2.593	4.16444067778231e-18
ENSG00000240508	3.673	2.8237866734182e-19
ENSG00000241106	2.897	1.55237395705978e-25
ENSG00000241253	5.241	1.80520834396604e-39
ENSG00000241386	2.709	4.01802022665054e-06
ENSG00000241394	2.674	6.68159240405465e-10
ENSG00000241534	4.942	1.18101776215885e-112
ENSG00000241553	1.444	4.79519555155702e-60
ENSG00000241674	2.891	4.7643676465581e-23
ENSG00000241794	4.693	3.20391416105127e-37
ENSG00000241839	2.046	2.5081596907508e-98
ENSG00000242092	1.542	0.015983822458321
ENSG00000242114	2.262	3.62106812825897e-50
ENSG00000242247	1.081	1.13306342405703e-52
ENSG00000242335	4.934	2.43179011243554e-111
ENSG00000242361	2.107	1.16358077146355e-22
ENSG00000242386	1.225	0.0221881589803069
ENSG00000242574	1.553	0.00314821492451536
ENSG00000242616	1.437	1.75632285496843e-26
ENSG00000242685	2.308	1.34586732613333e-28
ENSG00000242711	3.632	6.71199116647054e-17
ENSG00000242732	1.007	8.72024469794797e-31
ENSG00000243067	3.713	9.15812905386984e-42
ENSG00000243189	2.308	1.34586732613333e-28
ENSG00000243215	2.308	1.34586732613333e-28
ENSG00000243414	2.227	1.31296864543949e-54
ENSG00000243496	1.566	0.0223838967758226
ENSG00000243509	5.383	5.39479365091792e-123
ENSG00000243570	4.934	2.43179011243554e-111
ENSG00000243594	3.403	1.31933361954504e-51
ENSG00000243612	3.576	8.1327934147872e-14
ENSG00000243646	1.082	3.39031486437007e-50
ENSG00000243649	4.955	7.70333402663834e-106
ENSG00000243719	2.308	1.34586732613333e-28
ENSG00000243749	1.032	2.00555652329126e-17
ENSG00000243811	2.248	2.21875687164926e-84
ENSG00000243958	3.673	2.8237866734182e-19
ENSG00000244094	2.893	3.16291316737857e-10
ENSG00000244115	1.04	2.93808228540826e-18
ENSG00000244122	1.18	2.11080313294834e-09
ENSG00000244207	1.972	9.79266446853625e-08
ENSG00000244482	4.149	2.39978321718983e-64
ENSG00000244509	1.82	1.11471320804658e-76
ENSG00000244682	1.198	5.85398200368027e-14
ENSG00000244731	2.665	1.90220716363436e-29
ENSG00000247596	1.33	2.54371527780998e-38
ENSG00000248099	2.242	3.04169159850651e-30
ENSG00000248485	1.08	2.1354842045213e-16
ENSG00000248672	4.661	5.01467684894389e-28
ENSG00000248713	1.939	3.25552911954777e-08
ENSG00000248767	3.253	3.19019701001174e-12
ENSG00000248871	2.192	4.87705880930254e-13
ENSG00000249141	2.498	4.16127069180121e-18
ENSG00000249624	2.272	1.27287049622544e-47
ENSG00000250254	2.044	5.49585851948729e-08
ENSG00000250264	2.543	2.59085244683743e-07
ENSG00000250803	1.006	0.00366624642713959
ENSG00000251201	2.632	6.41356106183668e-50
ENSG00000251349	1.724	2.21079620580101e-26
ENSG00000251380	2.094	2.78095166548541e-13
ENSG00000253276	2.304	8.25981815960939e-96
ENSG00000253291	1.909	8.36145513802358e-07
ENSG00000253626	1.381	4.03328163858424e-08
ENSG00000253831	1.992	1.82742017766359e-07
ENSG00000254087	3.519	2.20311167304321e-133
ENSG00000254415	3.205	6.67937271523043e-45
ENSG00000254505	1.093	6.74011041063549e-34
ENSG00000254521	5.763	5.51392352043762e-46
ENSG00000254986	1.297	4.1696357196064e-71
ENSG00000255071	3.375	1.52785268499578e-21
ENSG00000255150	1.135	1.85468826902223e-38
ENSG00000255274	2.178	2.73993968109899e-28
ENSG00000255330	1.537	1.67140850012437e-17
ENSG00000255398	2.134	1.08572161430383e-35
ENSG00000255569	3.587	4.43026306299361e-20
ENSG00000255639	2.025	1.74651176912037e-76
ENSG00000255641	3.581	4.11176786537111e-39
ENSG00000255663	1.712	1.51015014986647e-14
ENSG00000255819	1.498	3.51185151572307e-15
ENSG00000255833	3.615	1.41850501980673e-88
ENSG00000256500	3.174	2.57293123241862e-12
ENSG00000256553	4.229	4.19175293179177e-41
ENSG00000256590	2.043	3.90780413218251e-09
ENSG00000257008	1.45	3.24105560396333e-06
ENSG00000257017	2.059	3.50370902721362e-25
ENSG00000257390	1.285	3.90327628447504e-05
ENSG00000257446	1.963	2.5875726244121e-31
ENSG00000257473	1.783	3.55602680148057e-05
ENSG00000257594	1.072	5.09015114970841e-16
ENSG00000257743	2.838	2.63536374325906e-05
ENSG00000257921	1.851	5.09775270619065e-07
ENSG00000257950	1.002	2.54575919108217e-25
ENSG00000258227	1.484	8.13166988718167e-31
ENSG00000258315	1.49	3.84068351497409e-54
ENSG00000258644	1.938	3.91372201050055e-20
ENSG00000258659	1.091	7.43839879346871e-41
ENSG00000258677	2.043	1.26260600120178e-07
ENSG00000258713	3.121	8.8474075542516e-15
ENSG00000259092	4.079	4.70572237577715e-27
ENSG00000259112	1.108	7.86613722913821e-19
ENSG00000259207	1.846	8.42232834677596e-72
ENSG00000259399	2.105	2.45074039960471e-11
ENSG00000259823	1.855	1.34192688190816e-05
ENSG00000260286	2.684	5.61858349236231e-12
ENSG00000260314	2.03	1.76715377274789e-40
ENSG00000260371	1.59	0.000120007876096883
ENSG00000260802	4.527	3.48171900267541e-29
ENSG00000260903	1.323	5.34568803029351e-09
ENSG00000261701	1.714	3.14019509649576e-07
ENSG00000261717	2.134	7.56351847589603e-06
ENSG00000261884	1.826	1.57610766882569e-112
ENSG00000262139	1.457	3.73065940460547e-06
ENSG00000262156	5.448	2.26035342954494e-20
ENSG00000262246	1.828	2.25102511271541e-54
ENSG00000262406	4.247	2.33317063015715e-61
ENSG00000262418	3.436	1.31933361954504e-51
ENSG00000262473	1.034	3.02733028222518e-15
ENSG00000262635	3.689	1.23062658431169e-23
ENSG00000262664	1.092	1.96489976706256e-37
ENSG00000262795	1.86	9.68316591997781e-61
ENSG00000262874	3.102	6.88041849515453e-15
ENSG00000263528	1.933	1.15294636426407e-63
ENSG00000265107	1.482	1.095284048722e-40
ENSG00000265303	1.275	0.0143903740473151
ENSG00000266094	1.417	2.42897803004381e-66
ENSG00000267120	2.556	2.86988635724577e-50
ENSG00000267303	1.335	2.9271899250714e-29
ENSG00000267534	1.006	1.75587822594561e-44
ENSG00000268173	1.05	0.00204644161784326
ENSG00000268500	3.462	1.80894432886871e-55
ENSG00000268674	1.377	3.13758432602538e-22
ENSG00000268790	1.081	0.00123817678641154
ENSG00000268902	5.217	4.38859189828149e-23
ENSG00000268916	6.771	2.44760973774857e-75
ENSG00000269242	2.42	1.18313244902749e-13
ENSG00000269403	1.639	1.88737025836365e-07
ENSG00000269404	2.387	2.05744626102299e-76
ENSG00000269711	3.387	7.49303562121779e-09
ENSG00000269823	1.326	2.5035799271172e-17
ENSG00000269858	1.039	3.50632137482954e-36
ENSG00000269897	1.373	0.000512497868473073
ENSG00000270136	3.341	5.34781923222179e-30
ENSG00000270276	1.137	1.15150920220716e-10
ENSG00000270379	2.545	4.53737000525794e-22
ENSG00000270505	3.954	1.72961964846047e-10
ENSG00000270550	1.005	0.0139070917409299
ENSG00000270800	4.487	3.2381299547434e-50
ENSG00000271503	4.498	4.90409326123994e-97
ENSG00000271605	2.251	1.26804858161139e-71
ENSG00000272636	1.875	5.18018835054185e-11
ENSG00000272670	2.905	8.86019642181914e-37
ENSG00000272921	1.452	8.58883308646817e-07
ENSG00000272980	2.352	9.8578333545813e-25
ENSG00000273088	1.265	0.0348715921148655
ENSG00000273331	1.131	0.00935793855926136
ENSG00000273498	3.186	3.46218790596283e-05
ENSG00000273535	2.563	1.32126461060532e-12
ENSG00000273575	3.79	1.10062729657919e-09
ENSG00000273604	2.469	1.39850088695082e-56
ENSG00000273641	1.928	1.18593568873791e-05
ENSG00000273686	2.346	5.69041245596815e-25
ENSG00000273822	3.374	3.5447331471741e-14
ENSG00000273884	7.134	4.8291600930012e-59
ENSG00000273936	1.117	3.76030440638307e-23
ENSG00000273984	1.693	1.9483214632677e-06
ENSG00000274000	3.905	3.52601160874708e-43
ENSG00000274049	1.035	0.000488419716519962
ENSG00000274108	2.206	0.00370089572920351
ENSG00000274110	2.684	7.08202408321332e-43
ENSG00000274113	6.595	3.39464116225212e-133
ENSG00000274131	3.662	2.28856468473558e-17
ENSG00000274145	1.033	7.46610549203794e-19
ENSG00000274148	3.594	1.70273198382698e-46
ENSG00000274174	5.069	2.67934482477541e-26
ENSG00000274185	4.277	5.58211751845526e-30
ENSG00000274221	6.075	5.30322041545061e-84
ENSG00000274232	1.542	0.0195141828939069
ENSG00000274233	3.17	3.96753905952594e-49
ENSG00000274438	2.182	0.00160508714243009
ENSG00000274497	1.635	2.1745084436518e-06
ENSG00000274513	3.857	1.97650071558563e-37
ENSG00000274533	2.45	0.000231058795623562
ENSG00000274538	1.46	0.00127622438799839
ENSG00000274571	3.758	1.84132269724952e-11
ENSG00000274580	3.442	2.06841707325401e-13
ENSG00000274587	4.223	2.25758751680671e-50
ENSG00000274669	5.852	3.2063119806757e-118
ENSG00000274675	1.299	1.1827634869931e-16
ENSG00000274752	4.023	2.15720577433323e-28
ENSG00000274914	4.817	1.18223329896814e-114
ENSG00000274935	4.691	1.04981356373767e-54
ENSG00000274945	2.405	0.00176521140182372
ENSG00000274955	2.044	0.00463326252604285
ENSG00000275013	4.255	1.01325754496542e-23
ENSG00000275019	5.724	4.19468778875914e-73
ENSG00000275045	1.868	6.04878584854949e-16
ENSG00000275079	1.816	5.97779242378513e-105
ENSG00000275122	3.679	1.52586456202408e-27
ENSG00000275156	1.936	5.56006642932226e-05
ENSG00000275158	2.797	7.40692566959015e-09
ENSG00000275183	1.332	6.46160494838524e-07
ENSG00000275196	2.427	1.25049938867825e-06
ENSG00000275199	4.065	3.71765322447122e-43
ENSG00000275214	3.791	1.57900503195924e-101
ENSG00000275237	2.352	0.002903833819249
ENSG00000275262	1.506	0.0245380453202217
ENSG00000275290	2.93	7.45077433213222e-16
ENSG00000275302	5.846	2.21860662668966e-112
ENSG00000275306	1.615	0.0156359285348304
ENSG00000275317	2.611	0.000508669117971125
ENSG00000275385	1.126	0.0286855383502865
ENSG00000275404	3.616	1.66555179763544e-28
ENSG00000275416	3.221	1.95314016517418e-05
ENSG00000275444	5.002	1.74788674687628e-14
ENSG00000275456	2.731	0.00176899987841174
ENSG00000275463	5.171	1.19804755492308e-46
ENSG00000275525	3.008	6.79742373676287e-12
ENSG00000275539	2.714	0.00018988021504903
ENSG00000275564	3.751	2.48709031948547e-16
ENSG00000275565	1.983	4.58431988300071e-39
ENSG00000275584	4.657	8.29976409840447e-14
ENSG00000275619	1.608	0.000472290112494421
ENSG00000275699	4.13	3.65027857913897e-09
ENSG00000275730	5.127	4.77982161836144e-63
ENSG00000275732	3.186	3.46218790596283e-05
ENSG00000275736	3.734	4.05421973762602e-62
ENSG00000275737	2.182	0.00160508714243009
ENSG00000275743	3.828	1.68398872989509e-24
ENSG00000275778	2.208	0.000623690753806163
ENSG00000275791	3.405	8.92070037747368e-23
ENSG00000275819	1.677	0.00311393287739304
ENSG00000275824	3.347	4.91740354229389e-32
ENSG00000275841	8.226	2.47818700741129e-53
ENSG00000275867	1.476	0.000387069096692139
ENSG00000275903	1.48	1.40432038801753e-17
ENSG00000275918	3.544	1.43356593542422e-14
ENSG00000275960	1.182	0.0451629401318259
ENSG00000275962	2.133	4.51398237330149e-05
ENSG00000275974	1.526	0.00174536465700159
ENSG00000275990	1.36	1.12777725912355e-11
ENSG00000276042	4.883	1.67508202158372e-42
ENSG00000276044	2.543	0.00118971221994951
ENSG00000276053	2.354	7.19822626002746e-50
ENSG00000276070	5.406	1.1964410550029e-39
ENSG00000276085	2.8	3.10823329211946e-10
ENSG00000276125	5.39	3.79711548680206e-39
ENSG00000276146	5.359	7.6417836139446e-65
ENSG00000276163	2.677	6.73509580759986e-17
ENSG00000276175	7.187	2.72414324667736e-55
ENSG00000276336	2.166	3.57660845151887e-22
ENSG00000276405	2.669	5.42892759123799e-13
ENSG00000276423	1.268	0.0446908455631428
ENSG00000276424	3.109	5.64614134032113e-05
ENSG00000276452	1.741	2.47290371320506e-07
ENSG00000276491	1.771	0.0134074834034724
ENSG00000276504	1.141	2.2882421574471e-07
ENSG00000276534	5.036	1.58923631324025e-08
ENSG00000276557	3.311	9.2917055425556e-08
ENSG00000276561	3.228	1.49238515231322e-58
ENSG00000276590	1.364	0.0285576568856782
ENSG00000276597	3.588	1.65517086112519e-20
ENSG00000276634	3.389	0.000123047065737528
ENSG00000276699	2.73	2.3126155509284e-11
ENSG00000276734	2.334	4.90352317278741e-10
ENSG00000276747	2.52	8.42800695799245e-08
ENSG00000276779	1.693	0.014445560924855
ENSG00000276798	3.763	1.21309040490399e-13
ENSG00000276819	3.529	6.51240813965635e-21
ENSG00000276838	2.54	5.02051992049196e-06
ENSG00000276849	3.711	1.64539326507574e-117
ENSG00000276953	2.995	2.15139711946453e-12
ENSG00000276977	2.271	0.000196942092868878
ENSG00000276986	2.451	9.70144545519952e-21
ENSG00000277076	2.44	0.00232547595832895
ENSG00000277092	4.72	2.77632263373711e-44
ENSG00000277110	3.458	6.29552539188569e-27
ENSG00000277134	5.011	1.21479543279161e-77
ENSG00000277177	3.941	2.97063011770787e-50
ENSG00000277335	2.779	6.98435756483299e-09
ENSG00000277336	2.8	3.10823329211946e-10
ENSG00000277362	1.693	0.014445560924855
ENSG00000277377	5.176	2.47562582442465e-38
ENSG00000277398	1.349	0.00284452765419813
ENSG00000277414	1.025	1.64903773333735e-11
ENSG00000277443	1.345	8.58222270281319e-24
ENSG00000277540	4.208	5.95866380700506e-14
ENSG00000277585	3.29	5.53955254512614e-25
ENSG00000277632	4.579	3.014313345632e-37
ENSG00000277633	1.258	6.52562230059468e-05
ENSG00000277657	2.912	0.000109026822375661
ENSG00000277734	3.063	9.59435496643993e-120
ENSG00000277751	4.914	7.66851360063705e-84
ENSG00000277768	6.185	4.66014458739466e-25
ENSG00000277791	1.942	4.29885344151399e-78
ENSG00000277807	6.382	7.93939453470719e-111
ENSG00000277808	2.424	5.40471455060162e-10
ENSG00000277816	4.919	3.79836295106712e-41
ENSG00000277850	3.757	2.03887704252511e-06
ENSG00000277926	1.542	0.000489194170783863
ENSG00000277943	5.471	2.64979790741382e-11
ENSG00000277949	2.939	1.56526195026772e-14
ENSG00000278030	2.201	0.000207208001951989
ENSG00000278032	1.927	2.65855789978583e-34
ENSG00000278046	7.183	1.39488091936047e-58
ENSG00000278154	2.684	1.84308536836375e-17
ENSG00000278167	1.353	2.27160364263345e-06
ENSG00000278173	2.226	0.000802395260406075
ENSG00000278174	2.233	5.2567414152642e-05
ENSG00000278195	6.473	1.19214347422688e-52
ENSG00000278211	2.259	1.46388990953931e-77
ENSG00000278279	3.989	2.1496799070946e-20
ENSG00000278303	1.532	7.42329739289759e-06
ENSG00000278355	3.616	1.66555179763544e-28
ENSG00000278362	3.015	3.12243178940099e-23
ENSG00000278415	4.948	1.42743442781771e-15
ENSG00000278430	3.322	1.57772804690578e-07
ENSG00000278437	1.513	3.79255340884237e-13
ENSG00000278442	3.221	1.95314016517418e-05
ENSG00000278468	2.278	1.33125323420811e-16
ENSG00000278516	1.023	1.46261107604162e-06
ENSG00000278550	2.26	2.09590765836622e-48
ENSG00000278555	5.128	2.02000503997928e-37
ENSG00000278565	2.948	3.596967283062e-44
ENSG00000278567	5.92	5.05875731226633e-88
ENSG00000278606	2.583	0.000168339630962373
ENSG00000278615	1.403	4.12736425119844e-51
ENSG00000278634	4.089	4.8421924596497e-39
ENSG00000278656	1.515	0.0253303326066426
ENSG00000278661	2.15	1.43745332444686e-08
ENSG00000278707	2.665	0.000293234677910222
ENSG00000278718	1.57	9.97508514080528e-41
ENSG00000278788	2.758	1.62087545758629e-104
ENSG00000278801	1.053	1.45474349874552e-05
ENSG00000278809	2.918	6.56431024611307e-05
ENSG00000278850	1.488	0.0164283501329027
ENSG00000279073	1.521	7.25193288501084e-06
ENSG00000280682	2.332	5.20595050538176e-69
ENSG00000280949	2.52	8.42800695799245e-08
ENSG00000281165	4.199	6.89465781774689e-105
ENSG00000281179	3.954	1.72961964846047e-10
ENSG00000281221	1.165	3.31313028016925e-67
ENSG00000281449	4.937	2.34725450080723e-109
ENSG00000281593	1.135	1.91481949228721e-13
ENSG00000281614	1.888	5.8280144331423e-68
ENSG00000281877	1.317	1.08685082770767e-65
ENSG00000281887	1.94	6.58533790897932e-14
